SN Journals ID;Journal Title;Imprint;Main Discipline;Journal Homepage URL;pISSN;eISSN;Publishing Model;DEAL active from;Facharzt-zeitschriften;APC;BMC discount;OA License Type;Standard Hybrid Specific Workflow;Changes Within Term;Change Valid from (Year);Comments;Record Added;Record Updated
355;Social Choice and Welfare;Springer;Economics;https://springer.com/355;0176-1714;1432-217X;Open Choice;January 2020;;;;CC BY;standard;;;;;
357;Journal of Classification;Springer;Statistics;https://springer.com/357;0176-4268;1432-1343;Open Choice;January 2020;;;;CC BY;standard;;;;;
359;Journal of Comparative Physiology A;Springer;Life Sciences;https://springer.com/359;0340-7594;1432-1351;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
360;Journal of Comparative Physiology B;Springer;Life Sciences;https://springer.com/360;0174-1578;1432-136X;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
362;Statistical Papers;Springer;Statistics;https://springer.com/362;0932-5026;1613-9798;Open Choice;January 2020;;;;CC BY;standard;;;;;
365;Constructive Approximation;Springer;Mathematics;https://springer.com/365;0176-4276;1432-0940;Open Choice;January 2020;;;;CC BY;standard;;;;;
366;Engineering with Computers;Springer;Computer Science;https://springer.com/366;0177-0667;1435-5663;Open Choice;January 2020;;;;CC BY;standard;;;;;
367;Geo-Marine Letters;Springer;Earth Sciences;https://springer.com/367;0276-0460;1432-1157;Open Choice;January 2020;;;;CC BY;standard;;;;;
371;The Visual Computer;Springer;Computer Science;https://springer.com/371;0178-2789;1432-2315;Open Choice;January 2020;;;;CC BY;standard;;;;;
373;Graphs and Combinatorics;Springer;Mathematics;https://springer.com/373;0911-0119;1435-5914;Open Choice;January 2020;;;;CC BY;standard;;;;;
374;Biology and Fertility of Soils;Springer;Life Sciences;https://springer.com/374;0178-2762;1432-0789;Open Choice;January 2020;;;;CC BY;standard;;;;;
376;Advances in Atmospheric Sciences;Science Press, co-published with Springer;Earth Sciences;https://springer.com/376;0256-1530;1861-9533;Open Choice;January 2020;;;;CC BY;non-standard;;;;;
380;Heart and Vessels;Springer;Medicine & Public Health;https://springer.com/380;0910-8327;1615-2573;Open Choice;January 2020;;;;CC BY;standard;;;;;
381;Child's Nervous System;Springer;Medicine & Public Health;https://springer.com/381;0256-7040;1433-0350;Open Choice;January 2020;;;;CC BY;standard;;;;;
382;Climate Dynamics;Springer;Earth Sciences;https://springer.com/382;0930-7575;1432-0894;Open Choice;January 2020;;;;CC BY;standard;;;;;
383;Pediatric Surgery International;Springer;Medicine & Public Health;https://springer.com/383;0179-0358;1437-9813;Open Choice;January 2020;;;;CC BY;standard;;;;;
384;International Journal of Colorectal Disease;Springer;Medicine & Public Health;https://springer.com/384;;1432-1262;Open Choice;January 2020;;;;CC BY;standard;;;;;
391;Zeitschrift f�r Gerontologie und Geriatrie;SpringerMedizin;Medicine & Public Health;https://springer.com/391;0948-6704;1435-1269;Open Choice;January 2020;yes;;;CC BY;standard;;;;;
392;Clinical Research in Cardiology;Springer;Medicine & Public Health;https://springer.com/392;1861-0684;1861-0692;Open Choice;January 2020;;;;CC BY;standard;;;"APC updated; Includes subscription to Clinical Research in Cardiology Supplement.";;2019-11-14
393;Zeitschrift f�r Rheumatologie;SpringerMedizin;Medicine & Public Health;https://springer.com/393;0340-1855;1435-1250;Open Choice;January 2020;yes;;;CC BY;standard;;;;;
394;European Journal of Nutrition;Springer;Chemistry;https://springer.com/394;1436-6207;1436-6215;Open Choice;January 2020;;;;CC BY;standard;;;APC updated;;2019-11-14
395;Basic Research in Cardiology;Springer;Medicine & Public Health;https://springer.com/395;0300-8428;1435-1803;Open Choice;January 2020;;;;CC BY;standard;;;APC updated;;2019-11-14
396;Colloid and Polymer Science;Springer;Chemistry;https://springer.com/396;0303-402X;1435-1536;Open Choice;January 2020;;;;CC BY;standard;;;;;
397;Rheologica Acta;Springer;Materials Science;https://springer.com/397;0035-4511;1435-1528;Open Choice;January 2020;;;;CC BY;standard;;;;;
398;Zeitschrift f�r Herz-,Thorax- und Gef��chirurgie;SpringerMedizin;Medicine & Public Health;https://springer.com/398;0930-9225;1435-1277;Open Choice;January 2020;yes;;;CC BY;standard;;;Journal Title updated;;2020-03-31
399;Herzschrittmachertherapie + Elektrophysiologie;SpringerMedizin;Medicine & Public Health;https://springer.com/399;0938-7412;1435-1544;Open Choice;January 2020;yes;;;CC BY;standard;;;Journal Title updated;;2020-03-31
401;Acta Neuropathologica;Springer;Medicine & Public Health;https://springer.com/401;0001-6322;1432-0533;Open Choice;January 2020;;;;CC BY;standard;;;;;
402;Archives of Orthopaedic and Trauma Surgery;Springer;Medicine & Public Health;https://springer.com/402;;1434-3916;Open Choice;January 2020;;;;CC BY;standard;;;;;
403;Archives of Dermatological Research;Springer;Medicine & Public Health;https://springer.com/403;;1432-069X;Open Choice;January 2020;;;;CC BY;standard;;;;;
404;Archives of Gynecology and Obstetrics;Springer;Medicine & Public Health;https://springer.com/404;;1432-0711;Open Choice;January 2020;;;;CC BY;standard;;;;;
405;European Archives of Oto-Rhino-Laryngology;Springer;Medicine & Public Health;https://springer.com/405;0937-4477;1434-4726;Open Choice;January 2020;;;;CC BY;standard;;;;;
406;European Archives of Psychiatry and Clinical Neuroscience;Springer;Medicine & Public Health;https://springer.com/406;0940-1334;1433-8491;Open Choice;January 2020;;;;CC BY;standard;;;APC updated;;2019-11-14
407;Archive for History of Exact Sciences;Springer;Mathematics;https://springer.com/407;0003-9519;1432-0657;Open Choice;January 2020;;;;CC BY;standard;;;;;
408;Lung;Springer;Medicine & Public Health;https://springer.com/408;;1432-1750;Open Choice;January 2020;;;;CC BY;standard;;;;;
410;Contributions to Mineralogy and Petrology;Springer;Earth Sciences;https://springer.com/410;0010-7999;1432-0967;Open Choice;January 2020;;;;CC BY;standard;;;;;
411;Radiation and Environmental Biophysics;Springer;Physics;https://springer.com/411;0301-634X;1432-2099;Open Choice;January 2020;;;;CC BY;standard;;;;;
412;Chromosoma;Springer;Life Sciences;https://springer.com/412;0009-5915;1432-0886;Open Choice;January 2020;;;;CC BY;standard;;;;;
414;International Journal of Legal Medicine;Springer;Medicine & Public Health;https://springer.com/414;0937-9827;1437-1596;Open Choice;January 2020;;;;CC BY;standard;;;;;
415;Journal of Neurology;Springer;Medicine & Public Health;https://springer.com/415;0340-5354;1432-1459;Open Choice;January 2020;;;;CC BY;standard;;;APC updated;;2019-11-14
417;Graefe's Archive for Clinical and Experimental Ophthalmology;Springer;Medicine & Public Health;https://springer.com/417;0721-832X;1435-702X;Open Choice;January 2020;;;;CC BY;standard;;;;;
418;Histochemistry and Cell Biology;Springer;Biomedicine;https://springer.com/418;0948-6143;1432-119X;Open Choice;January 2020;;;;CC BY;standard;;;;;
419;Archive of Applied Mechanics;Springer;Engineering;https://springer.com/419;0939-1533;1432-0681;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
420;International Archives of Occupational and Environmental Health;Springer;Environment;https://springer.com/420;0340-0131;1432-1246;Open Choice;January 2020;;;;CC BY;standard;;;;;
421;European Journal of Applied Physiology;Springer;Biomedicine;https://springer.com/421;1439-6319;1439-6327;Open Choice;January 2020;;;;CC BY;standard;;;;;
422;Biological Cybernetics;Springer;Biomedicine;https://springer.com/422;0340-1200;1432-0770;Open Choice;January 2020;;;;CC BY;standard;;;;;
423;Langenbeck's Archives of Surgery;Springer;Medicine & Public Health;https://springer.com/423;1435-2443;1435-2451;Open Choice;January 2020;;;;CC BY;standard;;;;;
424;Pfl�gers Archiv - European Journal of Physiology;Springer;Biomedicine;https://springer.com/424;0031-6768;1432-2013;Open Choice;January 2020;;;;CC BY;standard;;;;;
425;Planta;Springer;Life Sciences;https://springer.com/425;0032-0935;1432-2048;Open Choice;January 2020;;;;CC BY;standard;;;;;
426;Psychological Research;Springer;Psychology;https://springer.com/426;0340-0727;1430-2772;Open Choice;January 2020;;;;CC BY;standard;;;;;
427;Development Genes and Evolution;Springer;Life Sciences;https://springer.com/427;0949-944X;1432-041X;Open Choice;January 2020;;;;CC BY;standard;;;;;
428;Virchows Archiv;Springer;Medicine & Public Health;https://springer.com/428;0945-6317;1432-2307;Open Choice;January 2020;;;;CC BY;standard;;;;;
429;Brain Structure and Function;Springer;Biomedicine;https://springer.com/429;1863-2653;1863-2661;Open Choice;January 2020;;;;CC BY;standard;;;;;
430;Medical Microbiology and Immunology;Springer;Biomedicine;https://springer.com/430;0300-8584;1432-1831;Open Choice;January 2020;;;;CC BY;standard;;;;;
431;European Journal of Pediatrics;Springer;Medicine & Public Health;https://springer.com/431;0340-6199;1432-1076;Open Choice;January 2020;;;;CC BY;standard;;;;;
432;Journal of Cancer Research and Clinical Oncology;Springer;Medicine & Public Health;https://springer.com/432;0171-5216;1432-1335;Open Choice;January 2020;;;;CC BY;standard;;;;;
435;Zoomorphology;Springer;Life Sciences;https://springer.com/435;0720-213X;1432-234X;Open Choice;January 2020;;;;CC BY;standard;;;;;
436;Parasitology Research;Springer;Biomedicine;https://springer.com/436;0932-0113;1432-1955;Open Choice;January 2020;;;;CC BY;standard;;;;;
438;Molecular Genetics and Genomics;Springer;Life Sciences;https://springer.com/438;1617-4615;1617-4623;Open Choice;January 2020;;;;CC BY;standard;;;;;
439;Human Genetics;Springer;Biomedicine;https://springer.com/439;0340-6717;1432-1203;Open Choice;January 2020;;;;CC BY;standard;;;;;
440;Probability Theory and Related Fields;Springer;Mathematics;https://springer.com/440;0178-8051;1432-2064;Open Choice;January 2020;;;;CC BY;standard;;;;;
441;Cell and Tissue Research;Springer;Biomedicine;https://springer.com/441;0302-766X;1432-0878;Open Choice;January 2020;;;;CC BY;standard;;;;;
442;Oecologia;Springer;Life Sciences;https://springer.com/442;0029-8549;1432-1939;Open Choice;January 2020;;;;CC BY;standard;;;;;
445;Bulletin of Volcanology;Springer;Earth Sciences;https://springer.com/445;;1432-0819;Open Choice;January 2020;;;;CC BY;standard;;;;;
446;Distributed Computing;Springer;Computer Science;https://springer.com/446;0178-2770;1432-0452;Open Choice;January 2020;;;;CC BY;standard;;;;;
449;Bioprocess and Biosystems Engineering;Springer;Chemistry;https://springer.com/449;1615-7591;1615-7605;Open Choice;January 2020;;;;CC BY;standard;;;;;
450;SICS Software-Intensive Cyber-Physical Systems;Springer;Computer Science;https://springer.com/450;2524-8510;2524-8529;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
451;Forum der Psychoanalyse;SpringerMedizin;Medicine & Public Health;https://springer.com/451;0178-7667;1437-0751;Open Choice;January 2020;yes;;;CC BY;standard;;;;;
453;Algorithmica;Springer;Computer Science;https://springer.com/453;0178-4617;1432-0541;Open Choice;January 2020;;;;CC BY;standard;;;;;
454;Discrete & Computational Geometry;Springer;Mathematics;https://springer.com/454;0179-5376;1432-0444;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
455;Dysphagia;Springer;Medicine & Public Health;https://springer.com/455;0179-051X;1432-0460;Open Choice;January 2020;;;;CC BY;standard;;;;;
464;Surgical Endoscopy;Springer;Medicine & Public Health;https://springer.com/464;0930-2794;1432-2218;Open Choice;January 2020;;;;CC BY;standard;;;;;
466;Computational Mechanics;Springer;Engineering;https://springer.com/466;0178-7675;1432-0924;Open Choice;January 2020;;;;CC BY;standard;;;;;
467;Pediatric Nephrology;Springer;Medicine & Public Health;https://springer.com/467;0931-041X;1432-198X;Open Choice;January 2020;;;;CC BY;standard;;;;;
468;Trees;Springer;Life Sciences;https://springer.com/468;0931-1890;1432-2285;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
477;Stochastic Environmental Research and Risk Assessment;Springer;Environment;https://springer.com/477;1436-3240;1436-3259;Open Choice;January 2020;;;;CC BY;standard;;;;;
481;Ethik in der Medizin;Springer;Medicine & Public Health;https://springer.com/481;0935-7335;1437-1618;Open Choice;January 2020;;;;CC BY;standard;;;;;
482;Der Schmerz;SpringerMedizin;Medicine & Public Health;https://springer.com/482;0932-433X;1432-2129;Open Choice;January 2020;yes;;;CC BY;standard;;;;;
484;International Journal of Biometeorology;Springer;Environment;https://springer.com/484;0020-7128;1432-1254;Open Choice;January 2020;;;;CC BY;standard;;;;;
493;Combinatorica;Springer;Mathematics;https://springer.com/493;0209-9683;1439-6912;Subscription-only;January 2020;;;;;;;;;;
497;Plant Reproduction;Springer;Life Sciences;https://springer.com/497;2194-7953;2194-7961;Open Choice;January 2020;;;;CC BY;standard;;;;;
498;Mathematics of Control, Signals, and Systems;Springer;Mathematics;https://springer.com/498;0932-4194;1435-568X;Open Choice;January 2020;;;;CC BY;standard;;;;;
500;Soft Computing;Springer;Engineering;https://springer.com/500;1432-7643;1433-7479;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
501;BHM Berg- und H�ttenm�nnische Monatshefte;Springer;Earth Sciences;https://springer.com/501;0005-8912;1613-7531;Open Choice;January 2020;;;;CC BY;standard;;;;;
502;e & i Elektrotechnik und Informationstechnik;Springer;Engineering;https://springer.com/502;0932-383X;1613-7620;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
506;�sterreichische Wasser- und Abfallwirtschaft;Springer;Engineering;https://springer.com/506;0945-358X;1613-7566;Open Choice;January 2020;;;;CC BY;standard;;;;;
508;Wiener Klinische Wochenschrift;SpringerMedizin;Medicine & Public Health;https://springer.com/508;0043-5325;1613-7671;Open Choice;January 2020;yes;;;CC BY;standard;;;Includes subscription to Wiener Klinisches Magazin. Special price for postage & handling for customers in Austria.;;
520;Supportive Care in Cancer;Springer;Medicine & Public Health;https://springer.com/520;0941-4355;1433-7339;Open Choice;January 2020;;;;CC BY;standard;;;;;
521;Neural Computing and Applications;Springer;Computer Science;https://springer.com/521;0941-0643;1433-3058;Open Choice;January 2020;;;;CC BY;standard;;;;;
526;Calculus of Variations and Partial Differential Equations;Springer;Mathematics;https://springer.com/526;0944-2669;1432-0835;Open Choice;January 2020;;;;CC BY;standard;;;;;
530;Multimedia Systems;Springer;Computer Science;https://springer.com/530;0942-4962;1432-1882;Open Choice;January 2020;;;;CC BY;standard;;;;;
531;International Journal of Earth Sciences;Springer;Earth Sciences;https://springer.com/531;;1437-3262;Open Choice;January 2020;;;;CC BY;standard;;;;;
535;Journal of Gastroenterology;Springer;Medicine & Public Health;https://springer.com/535;0944-1174;1435-5922;Open Choice;January 2020;;;;CC BY;standard;;;;;
540;Journal of Anesthesia;Springer;Medicine & Public Health;https://springer.com/540;0913-8668;1438-8359;Open Choice;January 2020;;;;CC BY;standard;;;;;
542;Microsystem Technologies;Springer;Engineering;https://springer.com/542;0946-7076;1432-1858;Open Choice;January 2020;;;;CC BY;standard;;;;;
548;Standort;Springer;Geography;https://springer.com/548;0174-3635;1432-220X;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
550;Sustainability Management Forum | NachhaltigkeitsManagementForum;Springer;Economics;https://springer.com/550;2522-5987;2522-5995;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
572;Mycorrhiza;Springer;Life Sciences;https://springer.com/572;0940-6360;1432-1890;Open Choice;January 2020;;;;CC BY;standard;;;;;
574;Bulletin of the Brazilian Mathematical Society, New Series;Springer;Mathematics;https://springer.com/574;1678-7544;1678-7714;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
580;Comparative Clinical Pathology;Springer;Medicine & Public Health;https://springer.com/580;;1618-565X;Open Choice;January 2020;;;;CC BY;standard;;;;;
586;European Spine Journal;Springer;Medicine & Public Health;https://springer.com/586;0940-6719;1432-0932;Open Choice;January 2020;;;;CC BY;standard;;;;;
590;European Journal of Orthopaedic Surgery & Traumatology;Springer;Medicine & Public Health;https://springer.com/590;;1432-1068;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
591;Mathematische Semesterberichte;Springer;Mathematics;https://springer.com/591;0720-728X;1432-1815;Open Choice;January 2020;;;;CC BY;standard;;;;;
592;Acta Diabetologica;Springer;Medicine & Public Health;https://springer.com/592;;1432-5233;Open Choice;January 2020;;;;CC BY;standard;;;;;
595;Surgery Today;Springer;Medicine & Public Health;https://springer.com/595;0941-1291;1436-2813;Open Choice;January 2020;;;;CC BY;standard;;;;;
601;Few-Body Systems;Springer;Physics;https://springer.com/601;0177-7963;1432-5411;Open Choice;January 2020;;;;CC BY;standard;;;;;
